"teamMemberCount","femaleTeamMembersPercent","teamLeadGender","teamDistribution","teamMemberResponseCount","meetingHoursTotal","meetingHoursAverage","meetingHoursStandardDeviation","inPersonMeetingHoursTotal","inPersonMeetingHoursAverage","inPersonMeetingHoursStandardDeviation","nonCodingDeliverablesHoursTotal","nonCodingDeliverablesHoursAverage","nonCodingDeliverablesHoursStandardDeviation","codingDeliverablesHoursTotal","codingDeliverablesHoursAverage","codingDeliverablesHoursStandardDeviation","helpHoursTotal","helpHoursAverage","helpHoursStandardDeviation","leadAdminHoursResponseCount","leadAdminHoursTotal","leadAdminHoursAverage","leadAdminHoursStandardDeviation","globalLeadAdminHoursResponseCount","globalLeadAdminHoursTotal","globalLeadAdminHoursAverage","globalLeadAdminHoursStandardDeviation","averageResponsesByWeek","standardDeviationResponsesByWeek","averageMeetingHoursTotalByWeek","standardDeviationMeetingHoursTotalByWeek","averageMeetingHoursAverageByWeek","standardDeviationMeetingHoursAverageByWeek","averageInPersonMeetingHoursTotalByWeek","standardDeviationInPersonMeetingHoursTotalByWeek","averageInPersonMeetingHoursAverageByWeek","standardDeviationInPersonMeetingHoursAverageByWeek","averageNonCodingDeliverablesHoursTotalByWeek","standardDeviationNonCodingDeliverablesHoursTotalByWeek","averageNonCodingDeliverablesHoursAverageByWeek","standardDeviationNonCodingDeliverablesHoursAverageByWeek","averageCodingDeliverablesHoursTotalByWeek","standardDeviationCodingDeliverablesHoursTotalByWeek","averageCodingDeliverablesHoursAverageByWeek","standardDeviationCodingDeliverablesHoursAverageByWeek","averageHelpHoursTotalByWeek","standardDeviationHelpHoursTotalByWeek","averageHelpHoursAverageByWeek","standardDeviationHelpHoursAverageByWeek","averageLeadAdminHoursResponseCountByWeek","standardDeviationLeadAdminHoursResponseCountByWeek","averageLeadAdminHoursTotalByWeek","standardDeviationLeadAdminHoursTotalByWeek","averageGlobalLeadAdminHoursResponseCountByWeek","standardDeviationGlobalLeadAdminHoursResponseCountByWeek","averageGlobalLeadAdminHoursTotalByWeek","standardDeviationGlobalLeadAdminHoursTotalByWeek","averageGlobalLeadAdminHoursAverageByWeek","standardDeviationGlobalLeadAdminHoursAverageByWeek","averageResponsesByStudent","standardDeviationResponsesByStudent","averageMeetingHoursTotalByStudent","standardDeviationMeetingHoursTotalByStudent","averageMeetingHoursAverageByStudent","standardDeviationMeetingHoursAverageByStudent","averageInPersonMeetingHoursTotalByStudent","standardDeviationInPersonMeetingHoursTotalByStudent","averageInPersonMeetingHoursAverageByStudent","standardDeviationInPersonMeetingHoursAverageByStudent","averageNonCodingDeliverablesHoursTotalByStudent","standardDeviationNonCodingDeliverablesHoursTotalByStudent","averageNonCodingDeliverablesHoursAverageByStudent","standardDeviationNonCodingDeliverablesHoursAverageByStudent","averageCodingDeliverablesHoursTotalByStudent","standardDeviationCodingDeliverablesHoursTotalByStudent","averageCodingDeliverablesHoursAverageByStudent","standardDeviationCodingDeliverablesHoursAverageByStudent","averageHelpHoursTotalByStudent","standardDeviationHelpHoursTotalByStudent","averageHelpHoursAverageByStudent","standardDeviationHelpHoursAverageByStudent","commitCount","uniqueCommitMessageCount","uniqueCommitMessagePercent","commitMessageLengthTotal","commitMessageLengthAverage","commitMessageLengthStandardDeviation","averageCommitCountByWeek","standardDeviationCommitCountByWeek","averageUniqueCommitMessageCountByWeek","standardDeviationUniqueCommitMessageCountByWeek","averageUniqueCommitMessagePercentByWeek","standardDeviationUniqueCommitMessagePercentByWeek","averageCommitMessageLengthTotalByWeek","standardDeviationCommitMessageLengthTotalByWeek","averageCommitCountByStudent","standardDeviationCommitCountByStudent","averageUniqueCommitMessageCountByStudent","standardDeviationUniqueCommitMessageCountByStudent","averageUniqueCommitMessagePercentByStudent","standardDeviationUniqueCommitMessagePercentByStudent","averageCommitMessageLengthTotalByStudent","standardDeviationCommitMessageLengthTotalByStudent","averageCommitMessageLengthAverageByStudent","standardDeviationCommitMessageLengthAverageByStudent","averageCommitMessageLengthStandardDeviationByStudent","issueCount","onTimeIssueCount","lateIssueCount","productLetterGrade"
"6","0.1667","M","Local","63","141.5714287","2.247165535","1.536939137","136.5714287","2.167800455","1.537430852","84.92857149","1.348072563","1.38832188","138.0000001","2.190476192","3.774207997","37.92857149","0.602040817","0.983294579","13","10.7857143","0.829670331","0.287819799","0","","","","5.25","1.58771324","11.79761906","7.014309543","2.151917993","1.177707143","11.38095239","6.942017704","2.080158733","1.198006373","7.077380958","4.525105541","1.288392859","0.737520916","11.50000001","10.98104427","2.430125664","2.556252637","3.160714291","1.857629281","0.601653441","0.269770348","1.0833","0.640095479","1.07857143","0.412124904","0","0","","","","","10.5","1.707825128","23.59523811","5.078075253","2.234812874","0.234151393","22.76190478","4.846568807","2.154684669","0.218802319","14.15476192","4.186229606","1.360651849","0.350955092","23.00000001","13.51567494","2.407482334","1.75776106","6.321428582","5.368994838","0.635771637","0.593636295","129","100","0.7752","11367","88.1163","146.9812849","12.9","11.80211845","10.3","10.5456152","0.69911","0.26450317","1136.7","1375.028149","21.5","13.17510278","17","10.23067284","0.85063333","0.122861828","1894.5","1702.881357","74.47943333","51.44377692","82.39074188","2","2","0","F"
"7","0.1429","M","Local","75","250.1428572","3.335238096","1.959750551","228.1428572","3.041904763","2.026557015","161.6428572","2.155238096","4.666114253","336.3571429","4.484761905","7.084712807","65.0714286","0.867619048","0.995233083","9","6.785714298","0.753968255","0.471404521","0","","","","6.25","2.126225137","20.8452381","12.83231177","3.06890332","1.506475195","19.01190477","12.34529549","2.786363638","1.373940686","13.4702381","12.85394994","1.978685668","1.690527337","28.02976191","17.77398394","4.06604738","2.101578617","5.42261905","3.356820946","0.797258298","0.328537267","0.75","0.595119036","0.848214287","0.567438636","0","0","","","","","10.7143","1.577908717","35.73469388","4.98711375","3.433086755","0.820973022","32.59183674","4.657623961","3.123451946","0.712572877","23.09183674","18.06873475","2.339361037","2.111078658","48.05102041","44.29625803","4.877269556","5.027889008","9.295918371","5.17203015","0.917300953","0.608414483","330","205","0.6212","18702","56.6727","53.8128816","33","42.33674527","21.3","21.34033739","0.81455","0.195377718","1870.2","2260.912418","47.1429","20.63581195","29.7143","17.53945989","0.6573","0.305517902","2671.7143","1204.004238","61.80038571","22.13419917","46.38405091","1","0","1","A"
"6","0.1667","M","Local","66","343.0000005","5.196969705","5.061717352","273.7142861","4.147186152","2.747609362","172.857143","2.619047621","3.08734197","262.2857147","3.974025981","4.481059005","155.6428574","2.358225112","3.692876833","10","13","1.3","1.486606875","0","","","","5.5","2.217355783","28.58333338","13.68367838","5.480687842","2.911784126","22.80952384","9.950785885","4.343650801","1.910437797","14.40476192","8.917199093","2.689351855","1.565027157","21.8571429","13.45046338","4.504034401","3.027917541","12.97023811","10.0165449","2.481150798","2.411987308","0.8333","0.687184271","1.625","1.653594569","0","0","","","","","11","1","57.16666676","31.22187632","5.139682547","2.51577588","45.61904768","14.64678617","4.127380957","1.160189137","28.80952383","20.39085208","2.616269843","1.728730161","43.71428579","15.25542172","3.971825404","1.246699663","25.94047623","18.37508006","2.34166667","1.620059649","245","209","0.8531","10340","42.2041","35.72033068","24.5","19.73448758","21.7","17.67512376","0.88987","0.102694733","1034","716.6474726","49","22.92596781","42","19.3494186","0.87886","0.129602432","2068","1126.287707","41.81412","10.03096865","32.26104386","2","1","1","A"
"6","0.1667","M","Local","62","118.3214286","1.908410139","1.015176525","97.5","1.572580645","1.660370086","80.7857143","1.302995392","0.934266449","209.2857143","3.375576037","3.548533721","74.5714286","1.202764977","1.369828749","10","19.0714286","1.90714286","0.567890835","0","","","","5.1667","2.034425936","9.86011905","5.211970665","1.789980161","0.512363544","8.125","5.773953729","1.453935185","0.958200781","6.732142858","4.429735349","1.160383599","0.488279683","17.44047619","13.9255135","3.393485451","2.693399508","6.214285716","3.993936728","1.16173942","0.670679285","0.8333","0.552770798","2.119047622","0.892142566","0","0","","","","","10.3333","1.247219129","19.7202381","8.779285701","1.839984669","0.698351204","16.25","9.026581117","1.489204545","0.741078059","13.46428572","4.926284839","1.273890693","0.440777002","34.88095238","15.87224006","3.256403319","1.151347621","12.42857143","8.321760673","1.142857143","0.75972139","11","6","0.5455","252","22.9091","14.06772286","1.8333","0.687184271","1.3333","0.471404521","0.77778333","0.229058729","42","32.57811126","11","0","6","0","0.5455","0","252","0","22.9091","0","14.06772286","2","1","1","F"
"3","0.3333","F","Global","29","103","3.551724138","1.86780725","81","2.793103448","1.374128196","63","2.172413793","0.985024611","130","4.482758621","5.468535009","65","2.24137931","1.694924928","11","40","3.636363636","0.771389216","0","","","","2.6364","0.979120874","9.363636364","3.748277841","3.684848485","0.997103242","7.363636364","2.993105024","2.809090909","0.727398979","5.727272727","2.699862255","2.184848485","0.687017215","11.81818182","9.388757124","4.560606061","3.35016412","5.909090909","3.315378642","2.239393939","0.91251879","1","0.426401433","4","1.788854382","0","0","","","","","9.6667","2.624669291","34.33333333","14.00793426","3.431818182","0.80562284","27","10.61445555","2.671717172","0.495824829","21","5.354126135","2.237373737","0.403977268","43.33333333","34.77866524","3.936868687","2.626668092","21.66666667","8.055363982","2.305555556","0.660854292","136","92","0.6765","5161","37.9485","41.52804153","17","11.52171862","12","8.845903006","0.758375","0.208995375","645.125","558.8444411","27.2","21.54437282","19","21.94538676","0.53578","0.261480167","1032.2","1205.566987","23.24438","19.35389259","26.61879746","5","3","2","F"
"4","0","M","Global","26","66","2.538461538","2.04715129","29.5","1.134615385","0.91523108","30.4","1.169230769","1.240973325","31.3","1.203846154","1.969474895","16.1","0.619230769","0.866921712","9","15.5","1.722222222","1.057016533","0","","","","2.6","1.356465997","6.6","4.504442252","2.815833333","2.022609872","2.95","2.987055406","1.129166667","0.92991375","3.04","2.019133478","1.385416667","0.990137564","3.13","3.571568283","1.407833333","1.429412088","1.61","1.690828199","0.68","0.647379332","0.9","0.7","2.214285714","1.484614978","0","0","","","","","8.6667","0.471404521","22","1.414213562","2.550925926","0.266515518","9.833333333","1.545603083","1.134259259","0.158898169","10.13333333","3.000370348","1.183796296","0.385061078","10.43333333","3.168946548","1.210185185","0.368208971","5.366666667","1.472714802","0.621759259","0.169786893","132","111","0.8409","9081","68.7955","114.4741428","14.6667","15.09230856","12.6667","11.93500919","0.93284444","0.08121943","1009","1429.578959","22","13.22875656","18.8333","13.2214052","0.74618333","0.18725637","1513.5","1199.288087","52.22665","30.94527961","63.17836108","4","1","3","F"
"4","0.25","M","Global","26","46.5","1.788461538","1.780897985","32.5","1.25","1.19494126","69.25","2.663461538","2.512413707","50","1.923076923","2.65913631","19.5","0.75","1.218842452","11","16","1.454545455","1.437398936","0","","","","2.3636","1.298441532","4.227272727","3.44511272","2.022727273","1.675861345","2.954545455","1.959296551","1.477272727","1.294944964","6.295454545","6.205585993","2.511363636","1.982570113","4.545454545","3.055952057","2.272727273","1.458643218","1.772727273","1.497932459","0.946969697","0.835053321","1","0.426401433","1.6","1.685229955","0","0","","","","","8.6667","2.054804668","15.5","6.228295647","1.805976431","0.550376006","10.83333333","4.006938427","1.240740741","0.257933116","23.08333333","8.525289177","2.591329966","0.647982236","16.66666667","6.018490028","2.220538721","1.376274725","6.5","6.794605704","0.67003367","0.583653305","360","119","0.3306","6362","17.6722","21.0551737","45","53.19304466","16","11.12429773","0.57875","0.252314744","795.25","842.0701797","90","81.52606945","29.75","28.36701429","0.4831","0.308313177","1590.5","1482.655978","18.771875","9.918733395","11.3348907","2","2","0","F"
"4","0","M","Global","31","123.0000001","3.967741938","2.090561516","88.14285719","2.843317974","1.644845004","119.8571429","3.866359448","2.526447","123.571429","3.986175128","6.182113099","43.14285719","1.391705071","1.132253469","9","12.5714286","1.3968254","0.496903995","0","","","","2.5833","0.759202798","10.25000001","5.35607131","3.923611119","1.685126351","7.345238099","3.684153563","2.831349211","1.284591595","9.988095241","4.988237292","3.807539686","1.787682992","10.29761908","6.891890705","4.339285746","2.806076845","3.595238099","1.297345966","1.393849211","0.34011866","0.75","0.433012702","1.3968254","0.554420605","0","0","","","","","10.3333","1.247219129","41.00000003","6.377042138","3.959259263","0.255045118","29.3809524","3.23739486","2.8478836","0.109028735","39.95238097","5.936550364","3.853968255","0.10442466","41.19047632","18.07856386","4.243386258","2.135273026","14.3809524","5.309897488","1.446031748","0.591835779","105","74","0.7048","5202","49.5429","64.57037926","10.5","7.800640999","7.8","7.277362159","0.77682","0.32168671","520.2","370.2420289","21","13.69671493","15","14.79188967","0.65726","0.330948145","1040.4","367.8573637","57.19742","15.91850997","62.74882458","4","2","2","F"
"7","0.1429","M","Local","61","207","3.393442623","2.723779248","192","3.147540984","2.31768727","145.5","2.385245902","2.169825563","187.5","3.073770492","3.985461351","95.5","1.56557377","1.421369144","11","11","1","0","0","","","","6.1","2.11896201","20.7","11.16288493","3.533722944","1.945514937","19.2","9.516301803","3.216493506","1.616550583","14.55","8.895082911","2.206428571","0.882617506","18.75","17.11614735","3.285844156","2.927865214","9.55","4.344249072","1.588463203","0.635603686","1.1","0.830662386","1.375","0.695970545","0","0","","","","","10.1667","0.687184271","34.5","6.626965117","3.373737374","0.461637159","32","5.537749242","3.133670034","0.379614661","24.25","10.06541107","2.400252525","1.034911861","31.25","12.58885089","3.00993266","1.064853195","15.91666667","8.686275893","1.560858586","0.864546046","345","321","0.9304","24802","71.8899","57.17088076","43.125","35.20808678","40.5","35.50704156","0.8363125","0.281572404","3100.25","2699.949155","57.5","42.19695882","53.6667","43.28073731","0.83113333","0.248445632","4133.6667","2861.976687","68.9787","30.57516675","51.36309937","1","1","0","A"
"5","0.2","M","Local","44","105","2.386363636","1.132493409","81","1.840909091","0.927929803","67.5","1.534090909","1.013531894","67","1.522727273","1.405971621","28.5","0.647727273","0.687382597","10","15","1.5","0.670820393","0","","","","4.4","1.113552873","10.5","3.853569774","2.375","0.570392165","8.1","2.981610303","1.845","0.527838885","6.75","3.195700236","1.540833333","0.517290618","6.7","3.848376281","1.525","0.733229159","2.85","0.708872344","0.6725","0.165246029","1","0.447213595","1.666666667","0.666666667","0","0","","","","","8.8","2.13541565","21","10.37304198","2.269090909","0.743825271","16.2","5.491812087","1.806363636","0.348735615","13.5","8.209750301","1.380227273","0.666415259","13.4","2.653299832","1.671818182","0.644059953","5.7","5.810335619","0.571363636","0.579465413","49","26","0.5306","8429","172.0204","325.4784541","9.8","10.99818167","5.4","4.841487375","0.63032","0.203679183","1685.8","1516.100841","12.25","6.905613658","6.75","6.609652033","0.611225","0.340798895","2107.25","3380.672372","111.733775","154.8506195","114.4047182","2","2","0","F"
"5","0.2","F","Local","43","61.5","1.430232558","0.751598261","64","1.488372093","1.020079637","91.25","2.122093023","1.263729361","69.5","1.61627907","1.63833867","39","0.906976744","0.562963648","7","12.5","1.785714286","0.451753951","0","","","","4.3","1.268857754","6.15","2.45","1.474166667","0.411306354","6.4","3.047950131","1.515","0.51285963","9.125","3.40817033","2.27","0.782687677","6.95","5.465574078","1.635833333","1.021709148","3.9","1.220655562","0.915","0.105","0.7","0.458257569","1.785714286","0.451753951","0","0","","","","","8.6","0.8","12.3","3.18747549","1.411111111","0.284583299","12.8","5.259277517","1.488888889","0.570250108","18.25","6.877499546","2.069047619","0.694984371","13.9","2.939387691","1.636507937","0.39095338","7.8","2.227105745","0.917460317","0.271683719","87","79","0.908","4026","46.2759","68.13959466","9.6667","12.33783702","9.1111","11.82694141","0.93073333","0.154522569","447.3333","587.2468722","17.4","24.53242752","16","22.34278407","0.88154","0.194090408","805.2","744.8391504","138.9334","185.5242119","20.96545279","6","5","1","F"
"5","0.6","F","Local","51","128","2.509803922","1.892944061","113.5","2.225490196","1.769329455","119","2.333333333","1.811365714","99","1.941176471","2.217680865","57.5","1.12745098","1.065700254","10","9","0.9","0.435889894","0","","","","4.6364","2.012358511","11.63636364","7.807603838","2.196969697","0.988591953","10.31818182","7.033273928","1.977272727","0.997351866","10.81818182","7.767276132","2.002020202","0.895663179","9","6.367531276","2.028787879","1.282537945","5.227272727","4.024717022","1.052272727","0.482157542","0.9091","0.514259477","1","0.471404521","0","0","","","","","10.2","0.979795897","25.6","7.989993742","2.574444444","0.958288083","22.7","6.615134163","2.283333333","0.830528613","23.8","9.410632285","2.376666667","0.985314389","19.8","6.046486583","1.938888889","0.553150349","11.5","5.744562647","1.115555556","0.52757774","168","155","0.9226","6290","37.4405","28.46294633","16.8","14.73634962","15.5","13.38095662","0.96061","0.075273109","629","554.2811561","33.6","28.88321312","31","29.42108088","0.8441","0.255927247","1258","945.4199067","35.96742","19.8706833","22.27610343","3","2","1","A"
"5","0.2","F","Local","49","80","1.632653061","0.690869832","70.5","1.43877551","0.682377694","55","1.12244898","0.945076459","38.5","0.785714286","1.233048322","29","0.591836735","0.568505644","10","5.5","0.55","0.15","0","","","","5.4444","0.955813919","8.888888889","2.806517987","1.619444444","0.365486316","7.833333333","2.624669291","1.421296296","0.341183287","6.111111111","2.590342939","1.111111111","0.398453802","4.277777778","3.127930725","0.811111111","0.640216013","3.222222222","1.416394309","0.589814815","0.251654334","1.1111","0.314269681","0.611111111","0.314269681","0","0","","","","","9.8","0.748331477","16","2.898275349","1.638383838","0.309641024","14.1","2.905167809","1.441717172","0.28106042","11","4.5607017","1.145050505","0.531221946","7.7","7.025667228","0.803737374","0.748503769","5.8","2.4","0.597979798","0.273970976","175","162","0.9257","10900","62.2857","45.64757633","29.1667","30.03562699","27.1667","29.58274647","0.89506667","0.129782763","1816.6667","2284.375237","35","27.58985321","32.4","26.82237872","0.9332","0.103907594","2180","1639.631788","62.69082","4.475260845","39.66968508","2","2","0","A"
"5","0","M","Local","48","216","4.5","2.007797301","188","3.916666667","1.5756392","115","2.395833333","1.752849862","153","3.1875","3.996906356","91.5","1.90625","1.641443248","11","31","2.818181818","1.028518954","0","","","","4.8","1.166190379","21.6","4.7","4.545","0.65448453","18.8","4.495553359","3.9575","0.680445626","11.5","5.89067059","2.33","0.739915536","15.3","13.65137356","3.34","2.731533452","9.15","3.170567772","1.96625","0.691557346","1.1","0.3","3.1","1.044030651","0","0","","","","","9.6","1.356465997","43.2","16.20061727","4.436753247","1.2362808","37.6","11.08783117","3.871558442","0.755646692","23","10.49761878","2.315454545","0.822607224","30.6","9.270382948","3.391688312","1.591398462","18.3","9.119210492","1.896493506","0.862974221","244","194","0.7951","9546","39.123","35.86200279","24.4","11.25344392","19.8","12.36769987","0.76786","0.281309268","954.6","681.1866411","48.8","45.06173543","38.8","33.49268577","0.81532","0.064441397","1909.2","1992.615708","37.56084","9.789431677","23.21221162","6","5","1","A"
"6","0","M","Local","31","91","2.935483871","1.1411789","79","2.548387097","1.072792848","57.5","1.85483871","1.345203836","72.5","2.416666667","1.932542942","20","0.64516129","0.584663515","0","","","","0","","","","3.4444","1.571348403","10.11111111","4.742114963","3.014814815","0.70725711","8.777777778","4.441665798","2.624074074","0.598357377","6.388888889","3.864207392","1.648148148","1.109740667","8.055555556","5.219857621","2.753703704","1.639063602","2.222222222","1.108329852","0.70462963","0.245235812","0","0","","","0","0","","","","","7.75","0.829156198","22.75","3.288236609","2.951140873","0.456944797","19.75","3.561951712","2.538194444","0.292426175","14.375","2.328492001","1.85218254","0.21346431","18.125","3.169680583","2.40327381","0.641206752","5","1.767766953","0.669394841","0.25943302","87","78","0.8966","3797","43.6437","32.10756956","12.4286","7.442295016","11.1429","6.288960201","0.92675714","0.088619038","542.4286","439.1257084","17.4","8.957678271","15.6","10.32666451","0.81894","0.222339593","759.4","538.9584771","42.67064","19.57592947","29.01060414","6","4","2","F"
"4","0.25","F","Local","24","89","3.708333333","2.82074409","75","3.125","1.715432404","71","2.958333333","3.421490497","116","4.833333333","3.941411197","32","1.333333333","0.623609564","7","7.5","1.071428571","0.820651807","0","","","","3","1.224744871","11.125","5.967359131","3.725","1.356645168","9.375","3.603383826","3.277083333","1.114267868","8.875","6.771955035","2.797916667","1.95000779","14.5","7.529110173","4.828125","2.34358217","4","1.224744871","1.475","0.448608961","0.875","0.330718914","1.071428571","0.820651807","0","0","","","","","6","1.58113883","22.25","5.673402859","4.079464286","1.97895557","18.75","2.861380786","3.229464286","0.410157814","17.75","10.35313962","3.315178571","2.23502439","29","10.02496883","5.683035714","3.47954058","8","3.31662479","1.290178571","0.222454063","159","108","0.6792","8759","55.0881","64.54654443","19.875","17.05459982","13.875","11.58056022","0.7092375","0.101929877","1094.875","1031.24178","31.8","32.26391173","21.8","18.61612205","0.79744","0.145829799","1751.8","1338.264757","60.98136","43.74418762","42.19502166","6","5","1","F"
"5","0.6","F","Local","48","75.5","1.572916667","0.629066631","73.5","1.53125","0.672419837","59.1","1.23125","0.921311622","114","2.375","3.090206304","40.6","0.845833333","0.694609703","11","11","1","0","0","","","","5.3333","1.56347192","8.388888889","3.116067481","1.584567901","0.404974027","8.166666667","3.559026084","1.499382716","0.325783265","6.566666667","2.803172806","1.229012346","0.375079121","12.66666667","4.859812525","2.531049383","1.139937802","4.511111111","2.572696141","0.801481481","0.268567812","1.2222","0.628539361","1.222222222","0.628539361","0","0","","","","","9.6","1.019803903","15.1","2.457641145","1.568383838","0.148862161","14.7","2.357965225","1.530757576","0.175064989","11.82","2.515869631","1.258439394","0.321058924","22.8","18.56232744","2.367222222","1.884429704","8.12","3.481034329","0.87980303","0.458007712","198","172","0.8687","7091","35.8131","21.69742407","19.8","16.53360215","17.7","14.51240848","0.93964","0.075624549","709.1","600.0849023","49.5","46.19794368","43.75","42.09141837","0.821875","0.191785992","1772.75","1822.03408","21.9295","15.98763839","12.75796423","2","2","0","A"
"6","0.5","F","Local","72","219.2500003","3.045138892","1.8247208","179.6071431","2.494543654","1.328541556","105.4857146","1.46507937","2.059185983","307.557143","4.271626987","5.224851399","53.23571439","0.739384922","1.145128361","12","15.21428573","1.267857144","0.876981882","0","","","","6","0.40824829","18.27083335","5.634213105","3.048809527","0.931543621","14.96726192","4.906859034","2.490277781","0.804651216","8.790476219","4.708608929","1.457142862","0.781584269","25.62976192","14.66062852","4.229166669","2.388283181","4.436309532","1.841641944","0.729265874","0.290077652","1","0","1.267857144","0.888381639","0","0","","","","","12","0","36.54166671","15.79853523","3.045138892","1.316544602","29.93452384","4.6429678","2.494543654","0.386913983","17.58095244","12.07046114","1.46507937","1.005871761","51.25952384","29.4741215","4.271626987","2.456176791","8.872619065","10.449482","0.739384922","0.870790167","439","368","0.8383","27090","61.7084","52.72883049","48.7778","47.08804467","41.2222","42.02850297","0.80996667","0.211365329","3010","2640.689262","73.1667","71.89440559","61.3333","65.28824975","0.8852","0.173127159","4515","6297.753991","59.51828333","32.36188527","32.37281921","5","5","0","A"
"5","0.4","M","Local","46","89.28571451","1.940993794","1.188516255","81.78571451","1.777950315","1.337839934","47.50000024","1.032608701","1.550542621","210","4.565217391","7.697831919","37.21428579","0.809006213","1.339428609","10","20.57142866","2.057142866","1.166190379","0","","","","3.8333","1.280190958","7.440476209","2.812120483","2.00367064","0.636432192","6.815476209","3.20241969","1.787599211","0.59514096","3.958333353","3.478854811","1.032341275","0.78912348","17.5","25.30398519","3.791765873","4.078042626","3.101190483","2.963992862","0.771825398","0.529423678","0.8333","0.372677996","2.057142866","0.862365059","0","0","","","","","9.2","3.655133376","17.8571429","7.616443024","2.05084416","0.518405364","16.3571429","6.898979531","1.894632039","0.444465482","9.500000048","4.3410711","1.541125546","1.304925201","42","40.27406113","5.618484848","4.524988511","7.442857158","7.743647841","0.86839827","0.738888126","230","220","0.9565","17068","74.2087","64.0138566","32.8571","30.47916652","31.5714","30.06116214","0.89335714","0.166723611","2438.2857","1950.254468","46","39.62322551","44","37.38448876","0.94264","0.074442289","3413.6","4001.748298","61.71662","26.3638811","38.17684485","10","7","3","A"
"5","0","M","Local","58","208.2857144","3.591133008","2.566013115","173.9285716","2.998768476","1.803455693","120.0000003","2.068965522","2.195620438","221.5714287","3.820197046","4.53929861","109.6428572","1.89039409","1.595945554","0","","","","0","","","","4.8333","0.897527468","17.35714287","7.494726018","3.488591273","1.235646369","14.49404763","6.295815618","2.906150797","1.060547681","10.00000002","4.112987575","2.097916673","0.790292126","18.46428572","14.02110592","3.546626986","2.509915418","9.136904766","4.397399729","1.821031747","0.752221973","0","0","","","0","0","","","","","11.6","0.8","41.65714289","13.13162564","3.661428574","1.351944639","34.78571432","6.856845234","3.035476193","0.736723148","24.00000006","15.56533301","2.136666672","1.464387414","44.31428573","28.60357477","3.829523811","2.383467409","21.92857144","11.8495673","1.91404762","1.031474189","783","686","0.8761","28239","36.0651","21.0017234","60.2308","66.85018134","52.9231","59.18739671","0.8798","0.182913468","2172.2308","2395.787044","156.6","112.9010186","137.2","101.6846104","0.89954","0.091793477","5647.8","4490.696668","29.90736","8.994690779","16.51170908","3","3","0","A"
"5","0.2","M","Local","59","201.4285717","3.414043588","2.157940649","196.714286","3.33414044","2.140161914","153.5714288","2.602905572","2.046991753","333.5","5.652542373","6.044506006","110.2857144","1.869249396","1.714295974","12","73.57142866","6.130952388","5.117372373","0","","","","4.9167","0.640095479","16.78571431","4.01548869","3.441865084","0.894468095","16.39285716","4.416698727","3.338293655","0.904463948","12.79761906","4.556321127","2.577579368","0.777392469","27.79166667","20.38019702","5.815972222","4.554533835","9.190476199","2.84002809","1.878373018","0.568867819","1","0.40824829","6.688311696","5.033401668","0","0","","","","","11.8","0.4","40.28571434","9.913915176","3.420562775","0.845717447","39.34285719","10.82838296","3.340476195","0.919355981","30.71428576","13.99125092","2.584848488","1.141439828","66.7","25.33692957","5.646212121","2.088425732","22.05714288","11.64039413","1.861904764","0.958155115","217","181","0.8341","12008","55.3364","56.4812453","21.7","15.67832899","18.4","14.60273947","0.8686","0.192079775","1200.8","822.9178331","43.4","23.66093827","36.2","17.83704011","0.87826","0.1250206","2401.6","1446.634522","61.5925","27.46992999","50.22508603","3","2","1","F"
"5","0.4","M","Local","56","92.4","1.65","0.781196427","83.15","1.484821429","0.761631217","127.75","2.28125","2.760152728","321.5","5.741071429","5.858442528","54","0.964285714","0.8549078","9","11","1.222222222","0.41573971","0","","","","8","3.380617019","13.2","6.543862992","1.637981959","0.274067118","11.87857143","6.242644651","1.422074057","0.242717561","18.25","12.39311445","2.05284418","0.63100918","45.92857143","33.82774492","5.636618144","2.396288248","7.714285714","5.489321731","0.877983921","0.321721977","1.2857","0.699854212","1.833333333","0.687184271","0","0","","","","","11.2","1.939071943","18.48","4.660643732","1.662857143","0.397074652","16.63","4.529635747","1.475555556","0.291941141","25.55","19.20442657","2.187301587","1.503605728","64.3","34.14908491","5.838888889","2.814008169","10.8","4.822862221","0.96468254","0.354248412","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","0","A"
"5","0.2","M","Local","54","191.5714286","3.547619048","1.435035835","106","1.962962963","0.607452573","176.1428572","3.261904763","2.09783022","287.0714286","5.316137567","4.596520498","79.5714286","1.473544974","1.067187373","11","30","2.727272727","0.749655568","0","","","","6.75","3.561951712","23.94642857","13.82875175","3.297817464","1.166765979","13.25","8.058380731","1.68125","0.667053924","22.01785715","12.3491794","3.168204371","1.09316887","35.88392857","27.28398315","4.175595241","2.383689196","9.946428575","7.034513127","1.300942464","0.606950698","1.375","0.856956825","5","1.527525232","0","0","","","","","10.8","2.561249695","38.31428572","14.17021884","3.416683317","0.629712448","21.2","4.019950248","1.9995338","0.167016927","35.22857144","20.34931679","3.07882118","1.432367771","57.41428572","43.26596437","4.68917749","3.258865999","15.91428572","8.202836734","1.451648352","0.58084674","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","A"
