"teamMemberCount","femaleTeamMembersPercent","teamLeadGender","teamDistribution","teamMemberResponseCount","meetingHoursTotal","meetingHoursAverage","meetingHoursStandardDeviation","inPersonMeetingHoursTotal","inPersonMeetingHoursAverage","inPersonMeetingHoursStandardDeviation","nonCodingDeliverablesHoursTotal","nonCodingDeliverablesHoursAverage","nonCodingDeliverablesHoursStandardDeviation","codingDeliverablesHoursTotal","codingDeliverablesHoursAverage","codingDeliverablesHoursStandardDeviation","helpHoursTotal","helpHoursAverage","helpHoursStandardDeviation","leadAdminHoursResponseCount","leadAdminHoursTotal","leadAdminHoursAverage","leadAdminHoursStandardDeviation","globalLeadAdminHoursResponseCount","globalLeadAdminHoursTotal","globalLeadAdminHoursAverage","globalLeadAdminHoursStandardDeviation","averageResponsesByWeek","standardDeviationResponsesByWeek","averageMeetingHoursTotalByWeek","standardDeviationMeetingHoursTotalByWeek","averageMeetingHoursAverageByWeek","standardDeviationMeetingHoursAverageByWeek","averageInPersonMeetingHoursTotalByWeek","standardDeviationInPersonMeetingHoursTotalByWeek","averageInPersonMeetingHoursAverageByWeek","standardDeviationInPersonMeetingHoursAverageByWeek","averageNonCodingDeliverablesHoursTotalByWeek","standardDeviationNonCodingDeliverablesHoursTotalByWeek","averageNonCodingDeliverablesHoursAverageByWeek","standardDeviationNonCodingDeliverablesHoursAverageByWeek","averageCodingDeliverablesHoursTotalByWeek","standardDeviationCodingDeliverablesHoursTotalByWeek","averageCodingDeliverablesHoursAverageByWeek","standardDeviationCodingDeliverablesHoursAverageByWeek","averageHelpHoursTotalByWeek","standardDeviationHelpHoursTotalByWeek","averageHelpHoursAverageByWeek","standardDeviationHelpHoursAverageByWeek","averageLeadAdminHoursResponseCountByWeek","standardDeviationLeadAdminHoursResponseCountByWeek","averageLeadAdminHoursTotalByWeek","standardDeviationLeadAdminHoursTotalByWeek","averageGlobalLeadAdminHoursResponseCountByWeek","standardDeviationGlobalLeadAdminHoursResponseCountByWeek","averageGlobalLeadAdminHoursTotalByWeek","standardDeviationGlobalLeadAdminHoursTotalByWeek","averageGlobalLeadAdminHoursAverageByWeek","standardDeviationGlobalLeadAdminHoursAverageByWeek","averageResponsesByStudent","standardDeviationResponsesByStudent","averageMeetingHoursTotalByStudent","standardDeviationMeetingHoursTotalByStudent","averageMeetingHoursAverageByStudent","standardDeviationMeetingHoursAverageByStudent","averageInPersonMeetingHoursTotalByStudent","standardDeviationInPersonMeetingHoursTotalByStudent","averageInPersonMeetingHoursAverageByStudent","standardDeviationInPersonMeetingHoursAverageByStudent","averageNonCodingDeliverablesHoursTotalByStudent","standardDeviationNonCodingDeliverablesHoursTotalByStudent","averageNonCodingDeliverablesHoursAverageByStudent","standardDeviationNonCodingDeliverablesHoursAverageByStudent","averageCodingDeliverablesHoursTotalByStudent","standardDeviationCodingDeliverablesHoursTotalByStudent","averageCodingDeliverablesHoursAverageByStudent","standardDeviationCodingDeliverablesHoursAverageByStudent","averageHelpHoursTotalByStudent","standardDeviationHelpHoursTotalByStudent","averageHelpHoursAverageByStudent","standardDeviationHelpHoursAverageByStudent","commitCount","uniqueCommitMessageCount","uniqueCommitMessagePercent","commitMessageLengthTotal","commitMessageLengthAverage","commitMessageLengthStandardDeviation","averageCommitCountByWeek","standardDeviationCommitCountByWeek","averageUniqueCommitMessageCountByWeek","standardDeviationUniqueCommitMessageCountByWeek","averageUniqueCommitMessagePercentByWeek","standardDeviationUniqueCommitMessagePercentByWeek","averageCommitMessageLengthTotalByWeek","standardDeviationCommitMessageLengthTotalByWeek","averageCommitCountByStudent","standardDeviationCommitCountByStudent","averageUniqueCommitMessageCountByStudent","standardDeviationUniqueCommitMessageCountByStudent","averageUniqueCommitMessagePercentByStudent","standardDeviationUniqueCommitMessagePercentByStudent","averageCommitMessageLengthTotalByStudent","standardDeviationCommitMessageLengthTotalByStudent","averageCommitMessageLengthAverageByStudent","standardDeviationCommitMessageLengthAverageByStudent","averageCommitMessageLengthStandardDeviationByStudent","issueCount","onTimeIssueCount","lateIssueCount","productLetterGrade"
"3","0","M","Global","16","78","4.875","3.550968178","39","2.4375","1.184205958","64","4","3.905124838","75","4.6875","2.887878763","36","2.25","2.277608395","0","","","","0","","","","8","2","39","23","4.433333333","1.766666667","19.5","7","2.366666667","0.283333333","32","15","3.766666667","0.933333333","37.5","15.5","4.483333333","0.816666667","18","9","2.1","0.6","0","0","","","0","0","","","","","5.3333","0.471404521","26","6.683312552","4.811111111","0.830142038","13","5.887840578","2.388888889","0.984446953","21.33333333","13.88844444","3.955555556","2.660734142","25","7.118052168","4.788888889","1.619403945","12","7.788880964","2.166666667","1.302134999","3","1","0.3333","75","25","0","3","0","1","0","0.3333","0","75","0","3","0","1","0","0.3333","0","75","0","25","0","0","0","0","0","A"
"3","0","M","Global","16","65.5","4.09375","2.279108584","19","1.1875","1.013579671","24.5","1.53125","0.833268227","48","3","2.371708245","17","1.0625","1.248436522","4","5","1.25","0.433012702","4","4.5","1.125","0.216506351","8","2","32.75","11.75","3.975","0.475","9.5","4.5","1.116666667","0.283333333","12.25","1.5","1.583333333","0.208333333","24","16","2.666666667","1.333333333","8.5","4.5","0.983333333","0.316666667","2","1","2.5","1.5","2","1","2.25","1.25","1.083333333","0.083333333","5.3333","1.247219129","21.83333333","14.08505907","3.99047619","2.185491222","6.333333333","3.399346342","1.354761905","0.987684941","8.166666667","5.16935414","1.464285714","0.700461461","16","6.164414003","3.25952381","1.793225473","5.666666667","4.496912521","1.276190476","1.218973212","27","11","0.4074","254","9.4074","12.24218348","27","0","11","0","0.4074","0","254","0","9","5.887840578","4","4.242640687","0.58586667","0.375514068","84.6667","119.7367483","5.64443333","7.982434172","3.976722393","0","0","0","A"
"7","0.1429","M","Local","14","28.142858","2.010204143","8.005419083","11.57142887","0.826530633","1.338690344","13.85714334","0.989795953","1.748541666","25.0000008","1.785714343","2.972664578","9.428571761","0.673469411","0.860113898","1","1.714285791","1.714285791","0","0","","","","4.6667","2.494438258","9.380952666","0.859784388","2.738095293","1.401327499","3.857142955","1.516350805","1.178571444","0.937230676","4.619047781","3.02446578","1.03571431","0.411360768","8.333333602","4.874386073","2.047619087","1.116257903","3.142857254","2.249716651","0.690476206","0.299281072","0.3333","0.471404521","1.714285791","0","0","0","","","","","2","1.069044968","4.020408286","4.748133755","1.564625904","1.355901991","1.653061266","2.107680206","0.687074851","0.673727038","1.979591906","2.516914955","0.887755135","0.707989772","3.571428686","5.669724372","1.200680313","1.330162518","1.346938823","1.052159116","0.624149683","0.350496973","57","49","0.8596","1709","29.9825","15.68158069","57","0","49","0","0.8596","0","1709","0","19","15.57776193","16.3333","12.6578917","0.92056667","0.074718866","569.6667","562.8110004","25.8597","6.195174459","9.469465372","0","0","0","F"
"7","0.1429","M","Local","14","55.85714352","3.989795966","4.67297921","21.71428615","1.551020439","1.498298355","9.857143164","0.704081655","1.059456927","75.28571501","5.377551072","8.269688936","47.14285764","3.367346974","7.259054866","2","3.142857194","1.571428597","0","0","","","","4.6667","2.054804668","18.61904784","16.25993493","3.780952428","3.1269148","7.238095383","3.742263312","1.602721124","0.592810187","3.285714388","2.34157932","0.594557841","0.249977566","25.09523834","24.40205547","5.014966035","4.805615097","15.71428588","14.73761434","3.100680303","2.911666962","0.6667","0.471404521","1.571428597","0.428571403","0","0","","","","","2","0.755928946","7.979591932","7.06340655","3.585034057","3.197496013","3.102040878","1.814605947","1.527210915","0.763649005","1.408163309","0.787765691","0.812925197","0.705665537","10.75510214","12.54141003","4.755102092","5.439148834","6.734693949","10.53618743","3.333333372","5.275438939","27","27","1","1562","57.8519","28.47052238","27","0","27","0","1","0","1562","0","6.75","2.861380786","6.75","2.861380786","1","0","390.5","193.4715741","53.7242","10.51488972","23.33887389","0","0","0","A"
"6","0.1667","M","Local","13","19.28571457","1.483516505","1.704501524","18.28571457","1.406593428","1.688807569","9.857142985","0.758241768","1.521055379","28.85714316","2.219780243","2.434952583","9.142857283","0.703296714","1.542302897","3","0.857142895","0.285714298","0.471404521","0","","","","4.3333","1.247219129","6.428571522","4.670066725","1.317460344","0.601187183","6.095238189","4.201284698","1.261904789","0.522726134","3.285714328","2.626396586","0.666666679","0.3568782","9.619047721","8.83201755","1.849206377","1.304439366","3.047619094","2.090904577","0.634920648","0.258881045","1","0.816496581","0.428571448","0.142857149","0","0","","","","","2.1667","0.687184271","3.214285761","1.917960208","1.555555573","0.962414072","3.047619094","1.598610491","1.47222224","0.798053254","1.642857164","1.622021079","0.750000007","0.818432538","4.809523861","4.325739016","2.3293651","2.165070777","1.523809547","1.35442502","0.706349216","0.669024553","21","21","1","1198","57.0476","35.49309281","21","0","21","0","1","0","1198","0","4.2","2.785677655","4.2","2.785677655","1","0","239.6","170.3297977","56.26906","24.1841482","17.46028784","0","0","0","F"
"7","0.1429","M","Local","13","12.57142895","0.967032997","1.332346775","15.00000036","1.153846181","1.249852062","13.71428615","1.054945088","1.760849714","33.28571483","2.560439603","4.51558773","6.571428686","0.505494514","0.696568088","2","0.571428597","0.285714298","0.25","0","","","","4.3333","0.942809042","4.190476318","2.569664417","0.888888917","0.455375796","5.000000119","2.728035395","1.050793677","0.473792912","4.571428716","3.059500796","0.965079396","0.55670632","11.09523828","8.226664232","2.257142895","1.598128152","2.190476229","1.406173611","0.463492072","0.252854697","0.6667","0.471404521","0.285714298","0","0","0","","","","","1.8571","0.638876565","1.795918422","0.909480843","0.969387787","0.545131059","2.142857194","1.436711503","1.142857173","0.762648454","1.959183736","1.474198526","1.095238134","0.950934318","4.755102119","6.042953312","2.904761971","3.736719352","0.938775527","0.977463674","0.472789125","0.470790569","11","10","0.9091","601","54.6364","16.42211772","11","0","10","0","0.9091","0","601","0","3.6667","2.494438258","3.3333","2.624669291","0.8889","0.157119127","200.3333","106.0199143","67.79366667","25.6017512","2.719443971","0","0","0","A"
"6","0.1667","M","Local","11","79.14285827","7.194805297","7.158188976","54.85714379","4.987013072","3.082877265","19.85714316","1.805194833","2.699862255","67.00000107","6.090909188","5.958534403","49.57142895","4.506493541","7.403372026","1","1.142857194","1.142857194","0","0","","","","3.6667","0.471404521","26.38095276","19.53518806","6.96031757","4.658493471","18.2857146","11.33053167","4.936508031","2.711383347","6.619047721","4.536073532","1.765873046","1.079438004","22.33333369","14.68042002","5.964285821","3.481120054","16.52380965","17.32142439","4.226190512","4.259875788","0.3333","0.471404521","1.142857194","0","0","0","","","","","1.8333","0.687184271","13.19047638","9.681199535","6.904762022","4.473403397","9.142857298","4.329930643","4.880952482","1.587400786","3.309523861","3.570872974","1.861111146","1.768029721","11.16666685","8.155969769","5.519841371","3.42703939","8.261904826","10.24343718","4.162698446","5.09921254","68","58","0.8529","2607","38.3382","30.06297816","68","0","58","0","0.8529","0","2607","0","17","8.860022573","14.5","7.088723439","0.859125","0.084853502","651.75","451.8054753","35.721425","13.18966038","23.41507907","0","0","0","A"
"3","0.3333","F","Global","6","12.71428597","2.119047662","1.863389981","12.71428597","2.119047662","1.863389981","8.571428776","1.428571463","0.816496581","27.14285773","4.523809622","6.914156171","9.142857373","1.523809562","1.067187373","1","2.285714388","2.285714388","0","0","","","","3","0","6.357142985","0.642857015","2.119047662","0.214285672","6.357142985","0.642857015","2.119047662","0.214285672","4.285714388","0.285714388","1.428571463","0.095238129","13.57142887","0.428571135","4.523809622","0.142857045","4.571428686","0.571428686","1.523809562","0.190476229","0.5","0.5","2.285714388","0","0","0","","","","","2","0.816496581","4.238095323","2.561710058","2.357142915","1.254922303","4.238095323","2.561710058","2.357142915","1.254922303","2.857142925","0.996592824","1.484127028","0.163036837","9.047619243","8.865843359","4.460317565","4.424957384","3.047619124","1.051939154","1.634920683","0.450637145","2","2","1","219","109.5","42.5","2","0","2","0","1","0","219","0","2","0","2","0","1","0","219","0","109.5","0","42.5","0","0","0","F"
"4","0","M","Global","3","2.142857194","0.714285731","0.816496581","0.571428597","0.190476199","0.471404521","3.000000089","1.00000003","1.08012345","2.857142895","0.952380965","0.623609564","1.05714286","0.352380953","0.449691252","1","0.5","0.5","0","0","","","","1.5","0.5","1.071428597","0.071428597","0.785714298","0.214285702","0.285714298","0.285714298","0.142857149","0.142857149","1.500000045","0.500000045","1.000000022","0.0000000224","1.428571448","0.571428552","1.214285724","0.785714276","0.52857143","0.47142857","0.514285715","0.485714285","0.5","0.5","0.5","0","0","0","","","","","1","0","0.714285731","0.508432312","0.714285731","0.508432312","0.190476199","0.269374024","0.190476199","0.269374024","1.00000003","0.58321187","1.00000003","0.58321187","0.952380965","0.749905504","0.952380965","0.749905504","0.352380953","0.458529642","0.352380953","0.458529642","3","3","1","226","75.3333","42.94440851","3","0","3","0","1","0","226","0","3","0","3","0","1","0","226","0","75.3333","0","42.94440851","0","0","0","F"
"4","0.25","M","Global","4","0.857142895","0.214285724","0.649519053","0.571428597","0.142857149","0.433012702","4.071428686","1.017857172","1.060660172","13.00000018","3.250000045","3.391164992","0","0","0","1","0","0","0","0","","","","2","0","0.428571448","0.428571448","0.214285724","0.214285724","0.285714298","0.285714298","0.142857149","0.142857149","2.035714343","0.535714343","1.017857172","0.267857172","6.500000089","2.499999911","3.250000045","1.249999955","0","0","0","0","0.5","0.5","0","0","0","0","","","","","1.3333","0.471404521","0.285714298","0.404061036","0.142857149","0.202030518","0.190476199","0.269374024","0.190476199","0.269374024","1.357142895","0.994884899","0.964285746","0.716069231","4.333333393","4.270342813","2.642857194","2.075939274","0","0","0","0","3","3","1","132","44","46.30334761","3","0","3","0","1","0","132","0","1.5","0.5","1.5","0.5","1","0","66","42","39","15","27","0","0","0","F"
"4","0","M","Global","6","11.42857167","1.904761945","2.19215774","11.00000018","1.833333363","1.598610508","16.42857167","2.738095279","3.036811193","15.00000054","2.500000089","10.56330125","6.428571582","1.071428597","1.343709625","2","1.142857194","0.571428597","0.5","0","","","","2","0.816496581","3.80952389","1.655061593","2.047619094","0.758922714","3.666666726","2.458729615","1.865079396","1.158675776","5.476190557","4.189935001","2.626984162","2.049679019","5.000000179","2.531435169","3.738095383","3.420791605","2.142857194","0.764875146","1.134920663","0.30137836","0.6667","0.471404521","0.571428597","0","0","0","","","","","2","0","3.80952389","1.258080423","1.904761945","0.629040212","3.666666726","1.108613933","1.833333363","0.554306966","5.476190557","4.843585202","2.738095279","2.421792601","5.000000179","3.898368949","2.500000089","1.949184475","2.142857194","0.42056005","1.071428597","0.210280025","27","25","0.9259","952","35.2593","30.7951326","27","0","25","0","0.9259","0","952","0","9","4.320493799","8.3333","4.18993503","0.9111","0.083144974","317.3333","117.6897994","40.83176667","19.07294663","23.93948942","0","0","0","F"
