"teamMemberCount","femaleTeamMembersPercent","teamLeadGender","teamDistribution","teamMemberResponseCount","meetingHoursTotal","meetingHoursAverage","meetingHoursStandardDeviation","inPersonMeetingHoursTotal","inPersonMeetingHoursAverage","inPersonMeetingHoursStandardDeviation","nonCodingDeliverablesHoursTotal","nonCodingDeliverablesHoursAverage","nonCodingDeliverablesHoursStandardDeviation","codingDeliverablesHoursTotal","codingDeliverablesHoursAverage","codingDeliverablesHoursStandardDeviation","helpHoursTotal","helpHoursAverage","helpHoursStandardDeviation","averageResponsesByWeek","standardDeviationResponsesByWeek","averageMeetingHoursTotalByWeek","standardDeviationMeetingHoursTotalByWeek","averageMeetingHoursAverageByWeek","standardDeviationMeetingHoursAverageByWeek","averageInPersonMeetingHoursTotalByWeek","standardDeviationInPersonMeetingHoursTotalByWeek","averageInPersonMeetingHoursAverageByWeek","standardDeviationInPersonMeetingHoursAverageByWeek","averageNonCodingDeliverablesHoursTotalByWeek","standardDeviationNonCodingDeliverablesHoursTotalByWeek","averageNonCodingDeliverablesHoursAverageByWeek","standardDeviationNonCodingDeliverablesHoursAverageByWeek","averageCodingDeliverablesHoursTotalByWeek","standardDeviationCodingDeliverablesHoursTotalByWeek","averageCodingDeliverablesHoursAverageByWeek","standardDeviationCodingDeliverablesHoursAverageByWeek","averageHelpHoursTotalByWeek","standardDeviationHelpHoursTotalByWeek","averageHelpHoursAverageByWeek","standardDeviationHelpHoursAverageByWeek","averageResponsesByStudent","standardDeviationResponsesByStudent","averageMeetingHoursTotalByStudent","standardDeviationMeetingHoursTotalByStudent","averageMeetingHoursAverageByStudent","standardDeviationMeetingHoursAverageByStudent","averageInPersonMeetingHoursTotalByStudent","standardDeviationInPersonMeetingHoursTotalByStudent","averageInPersonMeetingHoursAverageByStudent","standardDeviationInPersonMeetingHoursAverageByStudent","averageNonCodingDeliverablesHoursTotalByStudent","standardDeviationNonCodingDeliverablesHoursTotalByStudent","averageNonCodingDeliverablesHoursAverageByStudent","standardDeviationNonCodingDeliverablesHoursAverageByStudent","averageCodingDeliverablesHoursTotalByStudent","standardDeviationCodingDeliverablesHoursTotalByStudent","averageCodingDeliverablesHoursAverageByStudent","standardDeviationCodingDeliverablesHoursAverageByStudent","averageHelpHoursTotalByStudent","standardDeviationHelpHoursTotalByStudent","averageHelpHoursAverageByStudent","standardDeviationHelpHoursAverageByStudent","commitCount","uniqueCommitMessageCount","uniqueCommitMessagePercent","commitMessageLengthTotal","commitMessageLengthAverage","commitMessageLengthStandardDeviation","averageCommitCountByWeek","standardDeviationCommitCountByWeek","averageUniqueCommitMessageCountByWeek","standardDeviationUniqueCommitMessageCountByWeek","averageUniqueCommitMessagePercentByWeek","standardDeviationUniqueCommitMessagePercentByWeek","averageCommitMessageLengthTotalByWeek","standardDeviationCommitMessageLengthTotalByWeek","averageCommitCountByStudent","standardDeviationCommitCountByStudent","averageUniqueCommitMessageCountByStudent","issueCount","onTimeIssueCount","lateIssueCount","SE Process grade"
"3","0","0","1","16","78","4.875","3.550968","39","2.4375","1.184206","64","4","3.905125","75","4.6875","2.887879","36","2.25","2.277608","8","2","39","23","4.433333","1.766667","19.5","7","2.366667","0.283333","32","15","3.766667","0.933333","37.5","15.5","4.483333","0.816667","18","9","2.1","0.6","5.3333","0.471405","26","6.683313","4.811111","0.830142","13","5.887841","2.388889","0.984447","21.333333","13.888444","3.955556","2.660734","25","7.118052","4.788889","1.619404","12","7.788881","2.166667","1.302135","3","1","0.3333","75","25","0","3","0","1","0","0.3333","0","75","0","3","0","1","0","0","0","F"
"3","0","0","1","16","65.5","4.09375","2.279109","19","1.1875","1.01358","24.5","1.53125","0.833268","48","3","2.371708","17","1.0625","1.248437","8","2","32.75","11.75","3.975","0.475","9.5","4.5","1.116667","0.283333","12.25","1.5","1.583333","0.208333","24","16","2.666667","1.333333","8.5","4.5","0.983333","0.316667","5.3333","1.247219","21.833333","14.085059","3.990476","2.185491","6.333333","3.399346","1.354762","0.987685","8.166667","5.169354","1.464286","0.700461","16","6.164414","3.259524","1.793225","5.666667","4.496913","1.27619","1.218973","27","11","0.4074","254","9.4074","12.242183","27","0","11","0","0.4074","0","254","0","9","5.887841","4","0","0","0","F"
"7","0.1429","0","0","14","28.142858","2.010204","8.005419","11.571429","0.826531","1.33869","13.857143","0.989796","1.748542","25.000001","1.785714","2.972665","9.428572","0.673469","0.860114","4.6667","2.494438","9.380953","0.859784","2.738095","1.401327","3.857143","1.516351","1.178571","0.937231","4.619048","3.024466","1.035714","0.411361","8.333334","4.874386","2.047619","1.116258","3.142857","2.249717","0.690476","0.299281","2","1.069045","4.020408","4.748134","1.564626","1.355902","1.653061","2.10768","0.687075","0.673727","1.979592","2.516915","0.887755","0.70799","3.571429","5.669724","1.20068","1.330163","1.346939","1.052159","0.62415","0.350497","57","49","0.8596","1709","29.9825","15.681581","57","0","49","0","0.8596","0","1709","0","19","15.577762","16.3333","0","0","0","F"
"7","0.1429","0","0","14","55.857144","3.989796","4.672979","21.714286","1.55102","1.498298","9.857143","0.704082","1.059457","75.285715","5.377551","8.269689","47.142858","3.367347","7.259055","4.6667","2.054805","18.619048","16.259935","3.780952","3.126915","7.238095","3.742263","1.602721","0.59281","3.285714","2.341579","0.594558","0.249978","25.095238","24.402055","5.014966","4.805615","15.714286","14.737614","3.10068","2.911667","2","0.755929","7.979592","7.063407","3.585034","3.197496","3.102041","1.814606","1.527211","0.763649","1.408163","0.787766","0.812925","0.705666","10.755102","12.54141","4.755102","5.439149","6.734694","10.536187","3.333333","5.275439","27","27","1","1562","57.8519","28.470522","27","0","27","0","1","0","1562","0","6.75","2.861381","6.75","0","0","0","A"
"6","0.1667","0","0","13","19.285715","1.483517","1.704502","18.285715","1.406593","1.688808","9.857143","0.758242","1.521055","28.857143","2.21978","2.434953","9.142857","0.703297","1.542303","4.3333","1.247219","6.428572","4.670067","1.31746","0.601187","6.095238","4.201285","1.261905","0.522726","3.285714","2.626397","0.666667","0.356878","9.619048","8.832018","1.849206","1.304439","3.047619","2.090905","0.634921","0.258881","2.1667","0.687184","3.214286","1.91796","1.555556","0.962414","3.047619","1.59861","1.472222","0.798053","1.642857","1.622021","0.75","0.818433","4.809524","4.325739","2.329365","2.165071","1.52381","1.354425","0.706349","0.669025","21","21","1","1198","57.0476","35.493093","21","0","21","0","1","0","1198","0","4.2","2.785678","4.2","0","0","0","A"
"7","0.1429","0","0","13","12.571429","0.967033","1.332347","15","1.153846","1.249852","13.714286","1.054945","1.76085","33.285715","2.56044","4.515588","6.571429","0.505495","0.696568","4.3333","0.942809","4.190476","2.569664","0.888889","0.455376","5","2.728035","1.050794","0.473793","4.571429","3.059501","0.965079","0.556706","11.095238","8.226664","2.257143","1.598128","2.190476","1.406174","0.463492","0.252855","1.8571","0.638877","1.795918","0.909481","0.969388","0.545131","2.142857","1.436712","1.142857","0.762648","1.959184","1.474199","1.095238","0.950934","4.755102","6.042953","2.904762","3.736719","0.938776","0.977464","0.472789","0.470791","11","10","0.9091","601","54.6364","16.422118","11","0","10","0","0.9091","0","601","0","3.6667","2.494438","3.3333","0","0","0","A"
"6","0.1667","0","0","11","79.142858","7.194805","7.158189","54.857144","4.987013","3.082877","19.857143","1.805195","2.699862","67.000001","6.090909","5.958534","49.571429","4.506494","7.403372","3.6667","0.471405","26.380953","19.535188","6.960318","4.658493","18.285715","11.330532","4.936508","2.711383","6.619048","4.536074","1.765873","1.079438","22.333334","14.68042","5.964286","3.48112","16.52381","17.321424","4.226191","4.259876","1.8333","0.687184","13.190476","9.6812","6.904762","4.473403","9.142857","4.329931","4.880952","1.587401","3.309524","3.570873","1.861111","1.76803","11.166667","8.15597","5.519841","3.427039","8.261905","10.243437","4.162698","5.099213","68","58","0.8529","2607","38.3382","30.062978","68","0","58","0","0.8529","0","2607","0","17","8.860023","14.5","0","0","0","A"
"3","0.3333","1","1","6","12.714286","2.119048","1.86339","12.714286","2.119048","1.86339","8.571429","1.428571","0.816497","27.142858","4.52381","6.914156","9.142857","1.52381","1.067187","3","0","6.357143","0.642857","2.119048","0.214286","6.357143","0.642857","2.119048","0.214286","4.285714","0.285714","1.428571","0.095238","13.571429","0.428571","4.52381","0.142857","4.571429","0.571429","1.52381","0.190476","2","0.816497","4.238095","2.56171","2.357143","1.254922","4.238095","2.56171","2.357143","1.254922","2.857143","0.996593","1.484127","0.163037","9.047619","8.865843","4.460318","4.424957","3.047619","1.051939","1.634921","0.450637","2","2","1","219","109.5","42.5","2","0","2","0","1","0","219","0","2","0","2","0","0","0","A"
"4","0","0","1","3","2.142857","0.714286","0.816497","0.571429","0.190476","0.471405","3","1","1.080123","2.857143","0.952381","0.62361","1.057143","0.352381","0.449691","1.5","0.5","1.071429","0.071429","0.785714","0.214286","0.285714","0.285714","0.142857","0.142857","1.5","0.5","1","0","1.428571","0.571429","1.214286","0.785714","0.528571","0.471429","0.514286","0.485714","1","0","0.714286","0.508432","0.714286","0.508432","0.190476","0.269374","0.190476","0.269374","1","0.583212","1","0.583212","0.952381","0.749906","0.952381","0.749906","0.352381","0.45853","0.352381","0.45853","3","3","1","226","75.3333","42.944409","3","0","3","0","1","0","226","0","3","0","3","0","0","0","F"
"4","0.25","0","1","4","0.857143","0.214286","0.649519","0.571429","0.142857","0.433013","4.071429","1.017857","1.06066","13","3.25","3.391165","0","0","0","2","0","0.428571","0.428571","0.214286","0.214286","0.285714","0.285714","0.142857","0.142857","2.035714","0.535714","1.017857","0.267857","6.5","2.5","3.25","1.25","0","0","0","0","1.3333","0.471405","0.285714","0.404061","0.142857","0.202031","0.190476","0.269374","0.190476","0.269374","1.357143","0.994885","0.964286","0.716069","4.333333","4.270343","2.642857","2.075939","0","0","0","0","3","3","1","132","44","46.303348","3","0","3","0","1","0","132","0","1.5","0.5","1.5","0","0","0","F"
"4","0","0","1","6","11.428572","1.904762","2.192158","11","1.833333","1.598611","16.428572","2.738095","3.036811","15.000001","2.5","10.563301","6.428572","1.071429","1.34371","2","0.816497","3.809524","1.655062","2.047619","0.758923","3.666667","2.45873","1.865079","1.158676","5.476191","4.189935","2.626984","2.049679","5","2.531435","3.738095","3.420792","2.142857","0.764875","1.134921","0.301378","2","0","3.809524","1.25808","1.904762","0.62904","3.666667","1.108614","1.833333","0.554307","5.476191","4.843585","2.738095","2.421793","5","3.898369","2.5","1.949184","2.142857","0.42056","1.071429","0.21028","27","25","0.9259","952","35.2593","30.795133","27","0","25","0","0.9259","0","952","0","9","4.320494","8.3333","0","0","0","F"
"7","0.1429","0","0","11","58.714287","5.337662","4.639037","51.285715","4.662338","4.095956","18","1.636364","1.266217","66.285716","6.025974","5.631963","22","2","2.414659","5.5","0.5","29.357143","11.642857","5.576191","2.623809","25.642857","11.357143","4.890476","2.509524","9","1","1.666667","0.333333","33.142858","2.857142","6.12381","1.07619","11","1","2.033333","0.366667","1.8333","0.372678","9.785714","7.006193","5.083333","3.320319","8.547619","5.317419","4.464286","2.461178","3","1.730086","1.5","0.865043","11.047619","7.161721","5.809524","3.324734","3.666667","3.318334","1.857143","1.635595","84","76","0.9048","4530","53.9286","33.500457","84","0","76","0","0.9048","0","4530","0","14","10.551461","12.6667","0","0","0","A"
"5","0.2","0","0","6","12.428572","2.071429","1.290994","10.285715","1.714286","1.118034","6.571429","1.095238","1.169639","9.857143","1.642857","2.061553","3.714286","0.619048","0.897527","3","1","6.214286","1.214286","2.178571","0.321429","5.142857","1.142857","1.785714","0.214286","3.285714","0.714286","1.321429","0.678571","4.928572","1.928572","1.607143","0.107143","1.857143","0.142857","0.714286","0.285714","1.2","0.4","2.485714","1.78337","1.9","0.776702","2.057143","1.270063","1.628571","0.661476","1.314286","1.731815","0.842857","0.826105","1.971429","1.16549","1.757143","1.211846","0.742857","0.758086","0.685714","0.779325","2","1","0.5","78","39","0","2","0","1","0","0.5","0","78","0","2","0","1","0","0","0","A"
"5","0.2","1","0","9","6.642857","0.738095","0.527046","5.857143","0.650794","0.657342","11.571429","1.285714","1.154701","13.642857","1.515873","0.842542","5.857143","0.650794","0.566558","4.5","0.5","3.321429","0.178571","0.751786","0.123214","2.928571","0.071429","0.660714","0.089286","5.785714","1.214286","1.332143","0.417857","6.821429","0.321429","1.526786","0.098214","2.928571","0.071429","0.660714","0.089286","1.8","0.4","1.328571","0.713714","0.664286","0.356857","1.171429","0.808879","0.585714","0.40444","2.314286","1.942857","1.214286","0.92582","2.728571","0.438923","1.592857","0.394865","1.171429","0.77407","0.585714","0.387035","4","2","0.5","55","13.75","8.227241","4","0","2","0","0.5","0","55","0","4","0","2","0","0","0","F"
"5","0.6","1","0","9","14.142858","1.571429","2.748737","16.714286","1.857143","2.666667","11.714286","1.301587","1.314684","28.142858","3.126984","3.392075","8","0.888889","0.628539","4.5","0.5","7.071429","2.071429","1.539286","0.289286","8.357143","1.357143","1.846429","0.096429","5.857143","0.142857","1.321429","0.178571","14.071429","0.928571","3.189286","0.560714","4","0","0.9","0.1","1.8","0.4","2.828572","1.552878","1.985714","1.886255","3.342857","1.38092","2.242857","1.771429","2.342857","1.980723","1.285714","0.94653","5.628572","2.947984","3.5","2.212672","1.6","0.978962","0.857143","0.440315","41","40","0.9756","1729","42.1707","36.558608","41","0","40","0","0.9756","0","1729","0","13.6667","10.143416","13.3333","0","0","0","A"
"5","0.2","1","0","10","11.285714","1.128571","0.781025","11.285714","1.128571","0.781025","9.071429","0.907143","1.113553","7.071429","0.707143","0.916515","6.142857","0.614286","0.640312","5","0","5.642857","3.357143","1.128571","0.671429","5.642857","3.357143","1.128571","0.671429","4.535714","1.964286","0.907143","0.392857","3.535714","0.964286","0.707143","0.192857","3.071429","1.928571","0.614286","0.385714","2","0","2.257143","0.545108","1.128571","0.272554","2.257143","0.545108","1.128571","0.272554","1.814286","1.603313","0.907143","0.801656","1.414286","1.440238","0.707143","0.720119","1.228571","0.691641","0.614286","0.345821","9","8","0.8889","363","40.3333","13.80821","9","0","8","0","0.8889","0","363","0","4.5","0.5","4","0","0","0","A"
"5","0","0","0","9","30.428572","3.380952","1.825742","25.714286","2.857143","1.20185","9.714286","1.079365","0.566558","47.285715","5.253968","5.927546","14","1.555556","1.133115","4.5","0.5","15.214286","0.214286","3.417857","0.332143","12.857143","1.142857","2.921429","0.578571","4.857143","1.142857","1.121429","0.378571","23.642858","2.642858","5.253572","0.003572","7","1","1.55","0.05","1.8","0.4","6.085714","2.325721","3.442857","1.076085","5.142857","1.751967","2.885714","0.730669","1.942857","1.086466","1","0.501019","9.457143","5.281002","5.871429","3.801289","2.8","1.024596","1.628571","0.594876","24","21","0.875","742","30.9167","15.201197","24","0","21","0","0.875","0","742","0","4.8","3.059412","4.2","0","0","0","F"
"4","0.25","1","0","1","1.714286","1.714286","0","1.714286","1.714286","0","0","0","0","2.285714","2.285714","0","1.142857","1.142857","0","1","0","1.714286","0","1.714286","0","1.714286","0","1.714286","0","0","0","0","0","2.285714","0","2.285714","0","1.142857","0","1.142857","0","1","0","1.714286","0","1.714286","0","1.714286","0","1.714286","0","0","0","0","0","2.285714","0","2.285714","0","1.142857","0","1.142857","0","26","20","0.7692","1309","50.3462","43.165997","26","0","20","0","0.7692","0","1309","0","8.6667","6.599663","6.6667","0","0","0","F"
"5","0.6","1","0","7","11.857143","1.693878","0.534522","9.285714","1.326531","0.728431","7.285714","1.040816","0.699854","23.157143","3.308163","5.236645","4.028571","0.57551","0.42714","3.5","0.5","5.928571","3.071429","1.60119","0.64881","4.642857","2.357143","1.255952","0.494048","3.642857","1.357143","1.005952","0.244048","11.578572","7.521428","3.063691","1.711309","2.014286","1.385714","0.529762","0.320238","1.75","0.433013","2.964286","0.234194","1.857143","0.670059","2.321429","0.751699","1.535714","0.904213","1.821429","1.192558","0.910714","0.596279","5.789286","6.224174","4.769643","6.123892","1.007143","0.394024","0.628571","0.291197","21","19","0.9048","780","37.1429","21.385989","21","0","19","0","0.9048","0","780","0","10.5","1.5","9.5","0","0","0","A"
"5","0.4","0","0","23","33.614286","1.461491","0.789696","30.257143","1.315528","0.84419","51.214286","2.226708","3.888692","143.785715","6.251553","5.060317","23.571429","1.024845","0.998581","11.5","1.5","16.807143","9.092857","1.381868","0.61044","15.128571","8.271429","1.242857","0.557143","25.607143","17.892857","2.058791","1.287363","71.892857","49.607143","5.787363","3.558791","11.785714","7.714286","0.953571","0.546429","4.6","1.2","6.722857","2.229553","1.469524","0.414186","6.051429","2.514766","1.293333","0.425538","10.242857","14.020801","2.430952","3.548453","28.757143","10.17195","6.559524","2.425628","4.714286","1.967595","1.07381","0.385788","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","F"
"5","0.2","0","0","21","53.285715","2.537415","1.582214","28.428572","1.353742","0.652919","55.285714","2.632653","2.480765","86.857143","4.136054","4.088034","29.571429","1.408163","0.898474","7","4.242641","17.761905","13.310695","1.947619","1.114062","9.476191","7.756791","0.947619","0.775679","18.428571","17.847807","2.185714","1.495071","28.952381","21.331633","3.066667","1.906856","9.857143","7.954804","1.157143","0.610899","4.2","1.32665","10.657143","6.283506","2.343333","0.732864","5.685714","1.928095","1.382857","0.270472","11.057143","8.985521","2.390952","1.525703","17.371429","12.902017","3.581905","2.569721","5.914286","3.273393","1.345238","0.462052","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","A"
"6","0.1667","0","0","33","58.214286","1.764069","1.391632","38.785714","1.175325","1.187631","37.285714","1.12987","2.068057","170.678572","5.172078","8.423561","35.071429","1.062771","1.692364","16.5","4.5","29.107143","6.392857","2.019983","0.93835","19.392857","4.607143","1.352041","0.647959","18.642857","12.857143","1.450255","1.174745","85.339286","1.339286","5.563776","1.436224","17.535714","1.464286","1.17432","0.409014","5.5","0.5","9.702381","5.096587","1.721429","0.793147","6.464286","2.98857","1.155159","0.504115","6.214286","8.278527","1.05119","1.369933","28.446429","21.524505","5.082937","3.770209","5.845238","5.181143","1.021032","0.892725","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","A"
