"teamMemberCount","femaleTeamMembersPercent","teamLeadGender","teamDistribution","teamMemberResponseCount","meetingHoursTotal","meetingHoursAverage","meetingHoursStandardDeviation","inPersonMeetingHoursTotal","inPersonMeetingHoursAverage","inPersonMeetingHoursStandardDeviation","nonCodingDeliverablesHoursTotal","nonCodingDeliverablesHoursAverage","nonCodingDeliverablesHoursStandardDeviation","codingDeliverablesHoursTotal","codingDeliverablesHoursAverage","codingDeliverablesHoursStandardDeviation","helpHoursTotal","helpHoursAverage","helpHoursStandardDeviation","averageResponsesByWeek","standardDeviationResponsesByWeek","averageMeetingHoursTotalByWeek","standardDeviationMeetingHoursTotalByWeek","averageMeetingHoursAverageByWeek","standardDeviationMeetingHoursAverageByWeek","averageInPersonMeetingHoursTotalByWeek","standardDeviationInPersonMeetingHoursTotalByWeek","averageInPersonMeetingHoursAverageByWeek","standardDeviationInPersonMeetingHoursAverageByWeek","averageNonCodingDeliverablesHoursTotalByWeek","standardDeviationNonCodingDeliverablesHoursTotalByWeek","averageNonCodingDeliverablesHoursAverageByWeek","standardDeviationNonCodingDeliverablesHoursAverageByWeek","averageCodingDeliverablesHoursTotalByWeek","standardDeviationCodingDeliverablesHoursTotalByWeek","averageCodingDeliverablesHoursAverageByWeek","standardDeviationCodingDeliverablesHoursAverageByWeek","averageHelpHoursTotalByWeek","standardDeviationHelpHoursTotalByWeek","averageHelpHoursAverageByWeek","standardDeviationHelpHoursAverageByWeek","averageResponsesByStudent","standardDeviationResponsesByStudent","averageMeetingHoursTotalByStudent","standardDeviationMeetingHoursTotalByStudent","averageMeetingHoursAverageByStudent","standardDeviationMeetingHoursAverageByStudent","averageInPersonMeetingHoursTotalByStudent","standardDeviationInPersonMeetingHoursTotalByStudent","averageInPersonMeetingHoursAverageByStudent","standardDeviationInPersonMeetingHoursAverageByStudent","averageNonCodingDeliverablesHoursTotalByStudent","standardDeviationNonCodingDeliverablesHoursTotalByStudent","averageNonCodingDeliverablesHoursAverageByStudent","standardDeviationNonCodingDeliverablesHoursAverageByStudent","averageCodingDeliverablesHoursTotalByStudent","standardDeviationCodingDeliverablesHoursTotalByStudent","averageCodingDeliverablesHoursAverageByStudent","standardDeviationCodingDeliverablesHoursAverageByStudent","averageHelpHoursTotalByStudent","standardDeviationHelpHoursTotalByStudent","averageHelpHoursAverageByStudent","standardDeviationHelpHoursAverageByStudent","commitCount","uniqueCommitMessageCount","uniqueCommitMessagePercent","commitMessageLengthTotal","commitMessageLengthAverage","commitMessageLengthStandardDeviation","averageCommitCountByWeek","standardDeviationCommitCountByWeek","averageUniqueCommitMessageCountByWeek","standardDeviationUniqueCommitMessageCountByWeek","averageUniqueCommitMessagePercentByWeek","standardDeviationUniqueCommitMessagePercentByWeek","averageCommitMessageLengthTotalByWeek","standardDeviationCommitMessageLengthTotalByWeek","averageCommitCountByStudent","standardDeviationCommitCountByStudent","averageUniqueCommitMessageCountByStudent","issueCount","onTimeIssueCount","lateIssueCount","SE Process grade"
"6","0.1667","0","0","66","343.000001","5.19697","5.061717","273.714286","4.147186","2.747609","172.857143","2.619048","3.087342","262.285715","3.974026","4.481059","155.642857","2.358225","3.692877","5.5","2.217356","28.583333","13.683678","5.480688","2.911784","22.809524","9.950786","4.343651","1.910438","14.404762","8.917199","2.689352","1.565027","21.857143","13.450463","4.504034","3.027918","12.970238","10.016545","2.481151","2.411987","11","1","57.166667","31.221876","5.139683","2.515776","45.619048","14.646786","4.127381","1.160189","28.809524","20.390852","2.61627","1.72873","43.714286","15.255422","3.971825","1.2467","25.940476","18.37508","2.341667","1.62006","245","209","0.8531","10340","42.2041","35.720331","24.5","19.734488","21.7","17.675124","0.88987","0.102695","1034","716.647473","49","22.925968","42","2","1","1","A"
"6","0.1667","0","0","62","118.321429","1.90841","1.015177","97.5","1.572581","1.66037","80.785714","1.302995","0.934266","209.285714","3.375576","3.548534","74.571429","1.202765","1.369829","5.1667","2.034426","9.860119","5.211971","1.78998","0.512364","8.125","5.773954","1.453935","0.958201","6.732143","4.429735","1.160384","0.48828","17.440476","13.925514","3.393485","2.6934","6.214286","3.993937","1.161739","0.670679","10.3333","1.247219","19.720238","8.779286","1.839985","0.698351","16.25","9.026581","1.489205","0.741078","13.464286","4.926285","1.273891","0.440777","34.880952","15.87224","3.256403","1.151348","12.428571","8.321761","1.142857","0.759721","11","6","0.5455","252","22.9091","14.067723","1.8333","0.687184","1.3333","0.471405","0.77778333","0.229059","42","32.578111","11","0","6","2","1","1","A"
"3","0.3333","1","1","29","103","3.551724","1.867807","81","2.793103","1.374128","63","2.172414","0.985025","130","4.482759","5.468535","65","2.241379","1.694925","2.6364","0.979121","9.363636","3.748278","3.684848","0.997103","7.363636","2.993105","2.809091","0.727399","5.727273","2.699862","2.184848","0.687017","11.818182","9.388757","4.560606","3.350164","5.909091","3.315379","2.239394","0.912519","9.6667","2.624669","34.333333","14.007934","3.431818","0.805623","27","10.614456","2.671717","0.495825","21","5.354126","2.237374","0.403977","43.333333","34.778665","3.936869","2.626668","21.666667","8.055364","2.305556","0.660854","136","92","0.6765","5161","37.9485","41.528042","17","11.521719","12","8.845903","0.758375","0.208995","645.125","558.844441","27.2","21.544373","19","5","3","2","A"
"4","0","0","1","26","66","2.538462","2.047151","29.5","1.134615","0.915231","30.4","1.169231","1.240973","31.3","1.203846","1.969475","16.1","0.619231","0.866922","2.6","1.356466","6.6","4.504442","2.815833","2.02261","2.95","2.987055","1.129167","0.929914","3.04","2.019133","1.385417","0.990138","3.13","3.571568","1.407833","1.429412","1.61","1.690828","0.68","0.647379","8.6667","0.471405","22","1.414214","2.550926","0.266516","9.833333","1.545603","1.134259","0.158898","10.133333","3.00037","1.183796","0.385061","10.433333","3.168947","1.210185","0.368209","5.366667","1.472715","0.621759","0.169787","132","111","0.8409","9081","68.7955","114.474143","14.6667","15.092309","12.6667","11.935009","0.93284444","0.081219","1009","1429.578959","22","13.228757","18.8333","4","1","3","F"
"4","0.25","0","1","26","46.5","1.788462","1.780898","32.5","1.25","1.194941","69.25","2.663462","2.512414","50","1.923077","2.659136","19.5","0.75","1.218842","2.3636","1.298442","4.227273","3.445113","2.022727","1.675861","2.954545","1.959297","1.477273","1.294945","6.295455","6.205586","2.511364","1.98257","4.545455","3.055952","2.272727","1.458643","1.772727","1.497932","0.94697","0.835053","8.6667","2.054805","15.5","6.228296","1.805976","0.550376","10.833333","4.006938","1.240741","0.257933","23.083333","8.525289","2.59133","0.647982","16.666667","6.01849","2.220539","1.376275","6.5","6.794606","0.670034","0.583653","360","119","0.3306","6362","17.6722","21.055174","45","53.193045","16","11.124298","0.57875","0.252315","795.25","842.07018","90","81.526069","29.75","2","2","0","F"
"4","0","0","1","31","123","3.967742","2.090562","88.142857","2.843318","1.644845","119.857143","3.866359","2.526447","123.571429","3.986175","6.182113","43.142857","1.391705","1.132253","2.5833","0.759203","10.25","5.356071","3.923611","1.685126","7.345238","3.684154","2.831349","1.284592","9.988095","4.988237","3.80754","1.787683","10.297619","6.891891","4.339286","2.806077","3.595238","1.297346","1.393849","0.340119","10.3333","1.247219","41","6.377042","3.959259","0.255045","29.380952","3.237395","2.847884","0.109029","39.952381","5.93655","3.853968","0.104425","41.190476","18.078564","4.243386","2.135273","14.380952","5.309897","1.446032","0.591836","105","74","0.7048","5202","49.5429","64.570379","10.5","7.800641","7.8","7.277362","0.77682","0.321687","520.2","370.242029","21","13.696715","15","4","2","2","F"
"7","0.1429","0","0","61","207","3.393443","2.723779","192","3.147541","2.317687","145.5","2.385246","2.169826","187.5","3.07377","3.985461","95.5","1.565574","1.421369","6.1","2.118962","20.7","11.162885","3.533723","1.945515","19.2","9.516302","3.216494","1.616551","14.55","8.895083","2.206429","0.882618","18.75","17.116147","3.285844","2.927865","9.55","4.344249","1.588463","0.635604","10.1667","0.687184","34.5","6.626965","3.373737","0.461637","32","5.537749","3.13367","0.379615","24.25","10.065411","2.400253","1.034912","31.25","12.588851","3.009933","1.064853","15.916667","8.686276","1.560859","0.864546","345","321","0.9304","24802","71.8899","57.170881","43.125","35.208087","40.5","35.507042","0.8363125","0.281572","3100.25","2699.949155","57.5","42.196959","53.6667","1","1","0","A"
"5","0.2","0","0","44","105","2.386364","1.132493","81","1.840909","0.92793","67.5","1.534091","1.013532","67","1.522727","1.405972","28.5","0.647727","0.687383","4.4","1.113553","10.5","3.85357","2.375","0.570392","8.1","2.98161","1.845","0.527839","6.75","3.1957","1.540833","0.517291","6.7","3.848376","1.525","0.733229","2.85","0.708872","0.6725","0.165246","8.8","2.135416","21","10.373042","2.269091","0.743825","16.2","5.491812","1.806364","0.348736","13.5","8.20975","1.380227","0.666415","13.4","2.6533","1.671818","0.64406","5.7","5.810336","0.571364","0.579465","49","26","0.5306","8429","172.0204","325.478454","9.8","10.998182","5.4","4.841487","0.63032","0.203679","1685.8","1516.100841","12.25","6.905614","6.75","2","2","0","A"
"5","0.2","1","0","43","61.5","1.430233","0.751598","64","1.488372","1.02008","91.25","2.122093","1.263729","69.5","1.616279","1.638339","39","0.906977","0.562964","4.3","1.268858","6.15","2.45","1.474167","0.411306","6.4","3.04795","1.515","0.51286","9.125","3.40817","2.27","0.782688","6.95","5.465574","1.635833","1.021709","3.9","1.220656","0.915","0.105","8.6","0.8","12.3","3.187475","1.411111","0.284583","12.8","5.259278","1.488889","0.57025","18.25","6.8775","2.069048","0.694984","13.9","2.939388","1.636508","0.390953","7.8","2.227106","0.91746","0.271684","87","79","0.908","4026","46.2759","68.139595","9.6667","12.337837","9.1111","11.826941","0.93073333","0.154523","447.3333","587.246872","17.4","24.532428","16","6","5","1","F"
"5","0.6","1","0","51","128","2.509804","1.892944","113.5","2.22549","1.769329","119","2.333333","1.811366","99","1.941176","2.217681","57.5","1.127451","1.0657","4.6364","2.012359","11.636364","7.807604","2.19697","0.988592","10.318182","7.033274","1.977273","0.997352","10.818182","7.767276","2.00202","0.895663","9","6.367531","2.028788","1.282538","5.227273","4.024717","1.052273","0.482158","10.2","0.979796","25.6","7.989994","2.574444","0.958288","22.7","6.615134","2.283333","0.830529","23.8","9.410632","2.376667","0.985314","19.8","6.046487","1.938889","0.55315","11.5","5.744563","1.115556","0.527578","168","155","0.9226","6290","37.4405","28.462946","16.8","14.73635","15.5","13.380957","0.96061","0.075273","629","554.281156","33.6","28.883213","31","3","2","1","A"
"5","0.2","1","0","49","80","1.632653","0.69087","70.5","1.438776","0.682378","55","1.122449","0.945076","38.5","0.785714","1.233048","29","0.591837","0.568506","5.4444","0.955814","8.888889","2.806518","1.619444","0.365486","7.833333","2.624669","1.421296","0.341183","6.111111","2.590343","1.111111","0.398454","4.277778","3.127931","0.811111","0.640216","3.222222","1.416394","0.589815","0.251654","9.8","0.748331","16","2.898275","1.638384","0.309641","14.1","2.905168","1.441717","0.28106","11","4.560702","1.145051","0.531222","7.7","7.025667","0.803737","0.748504","5.8","2.4","0.59798","0.273971","175","162","0.9257","10900","62.2857","45.647576","29.1667","30.035627","27.1667","29.582746","0.89506667","0.129783","1816.6667","2284.375237","35","27.589853","32.4","2","2","0","A"
"5","0","0","0","48","216","4.5","2.007797","188","3.916667","1.575639","115","2.395833","1.75285","153","3.1875","3.996906","91.5","1.90625","1.641443","4.8","1.16619","21.6","4.7","4.545","0.654485","18.8","4.495553","3.9575","0.680446","11.5","5.890671","2.33","0.739916","15.3","13.651374","3.34","2.731533","9.15","3.170568","1.96625","0.691557","9.6","1.356466","43.2","16.200617","4.436753","1.236281","37.6","11.087831","3.871558","0.755647","23","10.497619","2.315455","0.822607","30.6","9.270383","3.391688","1.591398","18.3","9.11921","1.896494","0.862974","244","194","0.7951","9546","39.123","35.862003","24.4","11.253444","19.8","12.3677","0.76786","0.281309","954.6","681.186641","48.8","45.061735","38.8","6","5","1","F"
"6","0","0","0","31","91","2.935484","1.141179","79","2.548387","1.072793","57.5","1.854839","1.345204","72.5","2.416667","1.932543","20","0.645161","0.584664","3.4444","1.571348","10.111111","4.742115","3.014815","0.707257","8.777778","4.441666","2.624074","0.598357","6.388889","3.864207","1.648148","1.109741","8.055556","5.219858","2.753704","1.639064","2.222222","1.10833","0.70463","0.245236","7.75","0.829156","22.75","3.288237","2.951141","0.456945","19.75","3.561952","2.538194","0.292426","14.375","2.328492","1.852183","0.213464","18.125","3.169681","2.403274","0.641207","5","1.767767","0.669395","0.259433","87","78","0.8966","3797","43.6437","32.10757","12.4286","7.442295","11.1429","6.28896","0.92675714","0.088619","542.4286","439.125708","17.4","8.957678","15.6","6","4","2","F"
